0
33
157
441
987
1809
2953
4474
6368
8638
11238
14114
17247
20579
24041
27589
31093
34479
37708
40606
43173
45357
47092
48434
49407
50002
50298
50352
50194
49992
49805
49755
49885
50190
50681
51295
51967
52714
53455
54125
54722
55167
55458
55553
55466
55144
54614
53852
52920
51868
50695
49492
48227
47019
45925
45028
44330
43891
43638
43529
43619
43828
44136
44489
44876
45212
45534
45805
46002
46082
46092
46042
45898
45711
45486
45306
45232
45299
45431
45597
45714
45753
45670
45435
45085
44587
44021
43493
43091
42907
43005
43350
43955
44737
45659
46657
47607
48580
49571
50612
51705
52880
54070
55223
56238
56894
57127
56849
56119
55012
53697
52316
51027
49961
49086
48457
47986
47659
47365
47036
46649
46231
45880
45644
45586
45641
45878
46252
46745
47321
47829
48240
48522
48668
48723
48746
48678
48595
48552
48542
48698
48916
49134
49320
49422
49484
49505
49473
49348
49186
49020
48874
48667
48334
47863
47293
46674
46044
45421
44846
44372
44004
43734
43538
43377
43312
43457
43792
44341
45007
45655
46198
46537
46648
46508
46157
45624
44953
44140
43232
42284
41370
40618
40069
39722
39555
39507
39608
39825
40145
40523
40879
41274
41745
42337
42970
43641
44178
44585
44860
45000
45060
45045
45052
45053
45116
45144
45109
44990
44820
44661
44506
44386
44299
44261
44264
44370
44545
44866
45275
45731
46189
46590
46892
46995
46905
46641
46281
45824
45313
44718
44056
43391
42721
42104
41557
41115
40827
40660
40650
40730
40848
40966
40940
40784
40504
40144
39739
39396
39133
39052
39237
39594
40194
40906
41778
42735
43655
44507
45234
45814
46248
46549
46625
46530
46236
45760
45174
44533
43851
43198
42598
42141
41851
41751
41837
42038
42340
42675
43050
43398
43759
44147
44558
45008
45430
45787
45987
46004
45808
45409
44842
44185
43485
42817
42273
41941
41855
42076
42599
43339
44296
45367
46545
47725
48912
50044
51090
52077
52939
53668
54139
54352
54205
53728
52955
51936
50833
49672
48609
47712
47041
46599
46357
46264
46306
46450
46554
46565
46360
45991
45559
45140
44857
44761
44883
45227
45729
46284
46846
47319
47679
47958
48101
48215
48313
48408
48531
48649
48756
48785
48747
48590
48344
47959
47467
46883
46206
45608
45093
44771
44640
44709
44962
45293
45646
45944
46168
46321
46490
46657
46825
46977
47014
46938
46742
46410
45986
45451
44878
44336
43853
43495
43316
43395
43737
44332
45071
45875
46689
47454
48167
48722
49099
49229
49075
48641
47945
47083
46097
45084
44100
43216
42502
42012
41793
41810
42066
42550
43285
44253
45396
46643
47856
48950
49835
50464
50841
50978
50879
50556
50014
49256
48277
47074
45725
44364
43094
42035
41214
40630
40297
40224
40420
40859
41534
42410
43488
44711
46050
47453
48803
50046
51119
51982
52597
52946
52996
52747
52211
51422
50417
49232
47945
46620
45304
44031
42775
41558
40451
39502
38795
38363
38245
38451
38972
39782
40830
42062
43380
44723
46007
47224
48387
49527
50682
51808
52837
53706
54316
54624
54606
54253
53580
52616
51432
50116
48759
47419
46160
44946
43781
42669
41573
40509
39449
38462
37617
36994
36663
36645
36950
37565
38474
39580
40816
42092
43345
44590
45809
47014
48181
49301
50379
51399
52382
53330
54197
54898
55389
55595
55510
55130
54474
53606
52577
51470
50315
49121
47873
46611
45332
44072
42868
41718
40663
39689
38807
37997
37283
36710
36322
36165
36262
36613
37161
37878
38709
39617
40620
41715
42903
44159
45460
46778
48065
49299
50446
51488
52414
53226
53933
54555
55067
55421
55597
55542
55288
54865
54306
53640
52855
51944
50895
49729
48449
47108
45721
44344
43025
41783
40672
39692
38865
38180
37628
37165
36790
36539
36424
36493
36702
37039
37473
38003
38677
39506
40501
41640
42918
44284
45712
47151
48542
49859
51046
52091
52968
53679
54229
54649
54992
55262
55433
55487
55415
55232
54963
54609
54126
53469
52631
51602
50410
49060
47613
46093
44559
43076
41672
40410
39305
38389
37661
37123
36740
36464
36249
36097
36037
36046
36149
36317
36559
36934
37492
38263
39249
40445
41824
43359
